instructor,rmp_rating,rmp_difficulty,rmp_num_ratings,rmp_take_again,rmp_url,rmp_dept,rmp_tags
"SYLVESTER, BRYANNA",3.6,3.4,389,62%,https://www.ratemyprofessors.com/professor/1634616,Chemistry,"TEST HEAVY, SKIP CLASS? YOU WON'T PASS., GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, TOUGH GRADER, LOTS OF HOMEWORK, TEST HEAVY, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, TEST HEAVY, GRADED BY FEW THINGS, HILARIOUS, TEST HEAVY, GRADED BY FEW THINGS, HILARIOUS, CARING, TEST HEAVY"
"BENELLI, CINDY",2.7,2.9,220,36%,https://www.ratemyprofessors.com/professor/1031087,Economics,"CARING, GRADED BY FEW THINGS, TEST HEAVY, TOUGH GRADER, GET READY TO READ, TOUGH GRADER, TEST HEAVY, TOUGH GRADER, TEST HEAVY, TOUGH GRADER, AMAZING LECTURES, HILARIOUS"
"ABRA, GORDON ",3.9,3.5,91,75%,https://www.ratemyprofessors.com/professor/1954380,Sociology,"AMAZING LECTURES, SKIP CLASS? YOU WON'T PASS., GET READY TO READ, HILARIOUS, GRADED BY FEW THINGS, TOUGH GRADER, LECTURE HEAVY, TEST HEAVY, AMAZING LECTURES, RESPECTED, LECTURE HEAVY, GET READY TO READ, AMAZING LECTURES, TEST HEAVY, AMAZING LECTURES, LECTURE HEAVY, TEST HEAVY, PARTICIPATION MATTERS, AMAZING LECTURES, LECTURE HEAVY"
"NALL, CLAYTON",3.0,3.7,46,56%,https://www.ratemyprofessors.com/professor/2593661,Political Science,"GET READY TO READ, TOUGH GRADER, PARTICIPATION MATTERS, LOTS OF HOMEWORK, SO MANY PAPERS, GET READY TO READ, PARTICIPATION MATTERS, GRADED BY FEW THINGS, GET READY TO READ, GRADED BY FEW THINGS, GET READY TO READ, PARTICIPATION MATTERS, LOTS OF HOMEWORK"
"LEW, JOHN",3.4,3.6,43,37%,https://www.ratemyprofessors.com/professor/587012,Biology,"TEST HEAVY, TOUGH GRADER, GRADED BY FEW THINGS, LECTURE HEAVY, ACCESSIBLE OUTSIDE CLASS, TOUGH GRADER, TEST HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, CLEAR GRADING CRITERIA, TEST HEAVY, TOUGH GRADER, TEST HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, LECTURE HEAVY, GRADED BY FEW THINGS"
"MILLNER, ANTONY",2.6,4.2,19,42%,https://www.ratemyprofessors.com/professor/2678607,Economics,"TEST HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, CLEAR GRADING CRITERIA, RESPECTED, TOUGH GRADER, TEST HEAVY, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, TEST HEAVY, GRADED BY FEW THINGS, TEST HEAVY"
"MONTELL, DENISE",3.2,3.3,17,33%,https://www.ratemyprofessors.com/professor/1957168,Biology,"SKIP CLASS? YOU WON'T PASS., LECTURE HEAVY, TEST HEAVY, GET READY TO READ, AMAZING LECTURES, INSPIRATIONAL, HILARIOUS, ONLINE SAVVY, INSPIRATIONAL, RESPECTED, GET READY TO READ, TEST HEAVY, AMAZING LECTURES, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, ONLINE SAVVY"
"GRIGORIAN, KAREN",2.9,3.6,47,51%,https://www.ratemyprofessors.com/professor/2946937,Statistics,"PARTICIPATION MATTERS, LOTS OF HOMEWORK, TEST HEAVY, EXTRA CREDIT, LECTURE HEAVY, PARTICIPATION MATTERS, EXTRA CREDIT, PARTICIPATION MATTERS, EXTRA CREDIT, LOTS OF HOMEWORK"
"SALEM, LOAI",2.7,2.5,31,41%,https://www.ratemyprofessors.com/professor/2583635,Electrical & Comp. Engineering,"LOTS OF HOMEWORK, TEST HEAVY, TOUGH GRADER, EXTRA CREDIT, AMAZING LECTURES, HILARIOUS, TEST HEAVY, GRADED BY FEW THINGS"
"MARTIN, CRYSTAL",3.0,4.2,26,45%,https://www.ratemyprofessors.com/professor/297697,Physics,"GET READY TO READ, TEST HEAVY, TOUGH GRADER, LOTS OF HOMEWORK, LECTURE HEAVY, AMAZING LECTURES, RESPECTED, GIVES GOOD FEEDBACK, LOTS OF HOMEWORK, GET READY TO READ, LECTURE HEAVY, TEST HEAVY, GET READY TO READ, TEST HEAVY, TOUGH GRADER"
"CRAWLEY, ALAN",5.0,4.0,1,100%,https://www.ratemyprofessors.com/professor/3108217,Communication,"AMAZING LECTURES, CARING, TEST HEAVY, AMAZING LECTURES, CARING, TEST HEAVY"
"RODWELL, MARK",3.0,3.4,29,50%,https://www.ratemyprofessors.com/professor/568950,Engineering,"HILARIOUS, TOUGH GRADER, AMAZING LECTURES, LECTURE HEAVY, GROUP PROJECTS, INSPIRATIONAL, HILARIOUS, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES"
"WALKER, FAYE",1.3,4.6,22,4%,https://www.ratemyprofessors.com/professor/3046802,Chemistry,"SO MANY PAPERS, LOTS OF HOMEWORK, TOUGH GRADER, GET READY TO READ, PARTICIPATION MATTERS, SO MANY PAPERS, LOTS OF HOMEWORK, SO MANY PAPERS, TOUGH GRADER, GET READY TO READ, PARTICIPATION MATTERS"
"BIRCHENALL, JAVIER",2.5,3.7,116,36%,https://www.ratemyprofessors.com/professor/744241,Economics,"TEST HEAVY, TOUGH GRADER, GRADED BY FEW THINGS, GET READY TO READ, LECTURE HEAVY, TEST HEAVY, TOUGH GRADER, LECTURE HEAVY, TEST HEAVY"
"FRIDLUND, ALAN",4.1,3.1,512,74%,https://www.ratemyprofessors.com/professor/855,Psychology,"GET READY TO READ, AMAZING LECTURES, HILARIOUS, TEST HEAVY, SKIP CLASS? YOU WON'T PASS., GET READY TO READ, TEST HEAVY, GET READY TO READ, GRADED BY FEW THINGS, TOUGH GRADER, GRADED BY FEW THINGS, AMAZING LECTURES, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, AMAZING LECTURES, TEST HEAVY"
"SOMERVILLE, JASON",2.0,4.0,1,,https://www.ratemyprofessors.com/professor/3160507,Economics,"EXTRA CREDIT, EXTRA CREDIT"
"GAINER, MORGAN",3.4,4.1,161,62%,https://www.ratemyprofessors.com/professor/1845792,Chemistry,"TOUGH GRADER, LOTS OF HOMEWORK, SKIP CLASS? YOU WON'T PASS., GET READY TO READ, ACCESSIBLE OUTSIDE CLASS, PARTICIPATION MATTERS, TEST HEAVY"
"ARMBRUSTER-SANDOVAL, RALPH",4.3,2.3,93,94%,https://www.ratemyprofessors.com/professor/1184167,Chicano Studies,"INSPIRATIONAL, GET READY TO READ, AMAZING LECTURES, CARING, RESPECTED, GET READY TO READ, INSPIRATIONAL, GRADED BY FEW THINGS, GET READY TO READ, INSPIRATIONAL, ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, AMAZING LECTURES, INSPIRATIONAL, GET READY TO READ, AMAZING LECTURES, ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, PARTICIPATION MATTERS, INSPIRATIONAL"
"DESCHENES, OLIVIER",4.1,3.6,60,83%,https://www.ratemyprofessors.com/professor/773936,Economics,"TEST HEAVY, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, CARING, HILARIOUS, TEST HEAVY, LECTURE HEAVY, TEST HEAVY, GRADED BY FEW THINGS, AMAZING LECTURES, LECTURE HEAVY, TEST HEAVY, GRADED BY FEW THINGS, GRADED BY FEW THINGS"
"RAYMOND, ELENA",3.3,2.8,53,64%,https://www.ratemyprofessors.com/professor/2198952,Sociology,"GROUP PROJECTS, GET READY TO READ, BEWARE OF POP QUIZZES, CARING, CLEAR GRADING CRITERIA, GROUP PROJECTS, CARING, ACCESSIBLE OUTSIDE CLASS, GROUP PROJECTS, CARING, LECTURE HEAVY, GROUP PROJECTS, GROUP PROJECTS, GROUP PROJECTS, AMAZING LECTURES, CARING"
"SCHOW, CLINT",2.6,4.3,22,36%,https://www.ratemyprofessors.com/professor/2387242,Electrical & Comp. Engineering,"TEST HEAVY, TOUGH GRADER, LECTURE HEAVY, LOTS OF HOMEWORK, HILARIOUS, TOUGH GRADER, TEST HEAVY, LECTURE HEAVY, TEST HEAVY, GRADED BY FEW THINGS, TEST HEAVY, TOUGH GRADER"
"CHI, PETER",4.9,2.1,9,100%,https://www.ratemyprofessors.com/professor/3047655,Statistics,"AMAZING LECTURES, CARING, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS, PARTICIPATION MATTERS, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING, PARTICIPATION MATTERS, AMAZING LECTURES, LECTURE HEAVY, CARING, ACCESSIBLE OUTSIDE CLASS, ONLINE SAVVY, AMAZING LECTURES, CARING, RESPECTED"
"MASON, ELINOR",4.3,2.7,3,66%,https://www.ratemyprofessors.com/professor/2823058,Philosophy,"AMAZING LECTURES, GRADED BY FEW THINGS, TOUGH GRADER, GET READY TO READ, CLEAR GRADING CRITERIA, TOUGH GRADER, CLEAR GRADING CRITERIA, GRADED BY FEW THINGS, AMAZING LECTURES, RESPECTED, GRADED BY FEW THINGS, GET READY TO READ, AMAZING LECTURES, CARING"
"PIETRASZEWSKI, DAVID",5.0,1.0,1,100%,https://www.ratemyprofessors.com/professor/3075571,Psychology,"CARING, RESPECTED, CARING, RESPECTED"
"GELLER, ROBERT",3.4,3.3,283,54%,https://www.ratemyprofessors.com/professor/73600,Physics,"LOTS OF HOMEWORK, TOUGH GRADER, AMAZING LECTURES, GET READY TO READ, CLEAR GRADING CRITERIA, TOUGH GRADER, PARTICIPATION MATTERS, GRADED BY FEW THINGS, TEST HEAVY, GRADED BY FEW THINGS, AMAZING LECTURES, LOTS OF HOMEWORK, GRADED BY FEW THINGS, GET READY TO READ, AMAZING LECTURES"
"AFIFI, WALID",3.5,3.3,62,59%,https://www.ratemyprofessors.com/professor/933080,Communication,"TOUGH GRADER, CARING, TEST HEAVY, AMAZING LECTURES, INSPIRATIONAL, TOUGH GRADER, GET READY TO READ, LECTURE HEAVY, TEST HEAVY, GRADED BY FEW THINGS, GIVES GOOD FEEDBACK, CARING, HILARIOUS, TEST HEAVY"
"JARADA, MOHAMAD",3.5,4.0,2,50%,https://www.ratemyprofessors.com/professor/3108057,Anthropology,"GET READY TO READ, TOUGH GRADER, GIVES GOOD FEEDBACK, LOTS OF HOMEWORK, RESPECTED, TOUGH GRADER, GET READY TO READ, LOTS OF HOMEWORK, GET READY TO READ, GIVES GOOD FEEDBACK, RESPECTED"
"HOELLE, JEFFREY",4.0,2.4,91,71%,https://www.ratemyprofessors.com/professor/1798681,Anthropology,"HILARIOUS, EXTRA CREDIT, GET READY TO READ, LECTURE HEAVY, GRADED BY FEW THINGS, HILARIOUS, GET READY TO READ, SO MANY PAPERS, LECTURE HEAVY, TOUGH GRADER, HILARIOUS, GRADED BY FEW THINGS, HILARIOUS, EXTRA CREDIT, LECTURE HEAVY"
"LIPSHUTZ, BRUCE",3.9,4.0,44,88%,https://www.ratemyprofessors.com/professor/360761,Chemistry,"HILARIOUS, SKIP CLASS? YOU WON'T PASS., AMAZING LECTURES, INSPIRATIONAL, CARING, INSPIRATIONAL, CARING, TEST HEAVY, AMAZING LECTURES, INSPIRATIONAL, HILARIOUS, HILARIOUS, LECTURE HEAVY, TEST HEAVY, HILARIOUS, TEST HEAVY, GRADED BY FEW THINGS, AMAZING LECTURES, RESPECTED, GRADED BY FEW THINGS"
"GIESBRECHT, BARRY",4.5,3.0,21,100%,https://www.ratemyprofessors.com/professor/485454,Psychology,"AMAZING LECTURES, RESPECTED, CLEAR GRADING CRITERIA, PARTICIPATION MATTERS, SKIP CLASS? YOU WON'T PASS., AMAZING LECTURES, RESPECTED, GRADED BY FEW THINGS, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, RESPECTED, GIVES GOOD FEEDBACK, AMAZING LECTURES, CARING, ACCESSIBLE OUTSIDE CLASS, SKIP CLASS? YOU WON'T PASS., CLEAR GRADING CRITERIA"
"KIM, LINA",2.2,3.1,16,27%,https://www.ratemyprofessors.com/professor/1476153,Engineering,"PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, RESPECTED, AMAZING LECTURES, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK"
"YAN, MINGSONG",5.0,1.1,8,100%,https://www.ratemyprofessors.com/professor/3056734,Mathematics,"CLEAR GRADING CRITERIA, CARING, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, INSPIRATIONAL, AMAZING LECTURES, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING, INSPIRATIONAL, CARING, CLEAR GRADING CRITERIA, CLEAR GRADING CRITERIA, INSPIRATIONAL, CARING"
"PRICE, SCOTT",4.6,3.4,391,92%,https://www.ratemyprofessors.com/professor/1755841,Chemistry,"AMAZING LECTURES, RESPECTED, CARING, TEST HEAVY, SKIP CLASS? YOU WON'T PASS., HILARIOUS, TEST HEAVY, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, GIVES GOOD FEEDBACK, RESPECTED, GIVES GOOD FEEDBACK, TEST HEAVY, GRADED BY FEW THINGS, AMAZING LECTURES, CARING, RESPECTED"
"GARFIELD, PETER",3.8,2.8,251,78%,https://www.ratemyprofessors.com/professor/2184972,Mathematics,"LOTS OF HOMEWORK, CARING, ACCESSIBLE OUTSIDE CLASS, HILARIOUS, PARTICIPATION MATTERS, HILARIOUS, CARING, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, CARING, LOTS OF HOMEWORK"
"KENNEDY, ROBERT (BOB)",4.1,2.5,180,84%,https://www.ratemyprofessors.com/professor/1148287,Linguistics,"CARING, RESPECTED, CLEAR GRADING CRITERIA, LECTURE HEAVY, HILARIOUS, GET READY TO READ, LOTS OF HOMEWORK, GIVES GOOD FEEDBACK, LOTS OF HOMEWORK, LECTURE HEAVY, PARTICIPATION MATTERS, AMAZING LECTURES"
"BARRETT, THOMAS",4.8,2.3,72,93%,https://www.ratemyprofessors.com/professor/2435150,Philosophy,"AMAZING LECTURES, HILARIOUS, CARING, ACCESSIBLE OUTSIDE CLASS, EXTRA CREDIT, CLEAR GRADING CRITERIA, HILARIOUS, CARING, EXTRA CREDIT, CLEAR GRADING CRITERIA, CARING, EXTRA CREDIT, HILARIOUS, ACCESSIBLE OUTSIDE CLASS, EXTRA CREDIT, CARING, ACCESSIBLE OUTSIDE CLASS, CLEAR GRADING CRITERIA, CARING, ACCESSIBLE OUTSIDE CLASS"
"PERRONE, GIULIANA",4.6,2.6,55,85%,https://www.ratemyprofessors.com/professor/2294553,History,"AMAZING LECTURES, GET READY TO READ, GRADED BY FEW THINGS, CARING, RESPECTED, GET READY TO READ, AMAZING LECTURES, GRADED BY FEW THINGS, GET READY TO READ, INSPIRATIONAL, TEST HEAVY, TOUGH GRADER, GET READY TO READ, AMAZING LECTURES, AMAZING LECTURES, CARING, AMAZING LECTURES, INSPIRATIONAL"
"PANDYA, SAMEER",4.4,2.6,54,88%,https://www.ratemyprofessors.com/professor/1252531,Ethnic Studies,"GET READY TO READ, AMAZING LECTURES, GRADED BY FEW THINGS, INSPIRATIONAL, LECTURE HEAVY, LECTURE HEAVY, GET READY TO READ, RESPECTED, GRADED BY FEW THINGS, AMAZING LECTURES, INSPIRATIONAL, GRADED BY FEW THINGS, GET READY TO READ"
"MOKRISKI, DAVID",4.0,2.8,32,68%,https://www.ratemyprofessors.com/professor/2241164,Philosophy,"CLEAR GRADING CRITERIA, GRADED BY FEW THINGS, TEST HEAVY, GIVES GOOD FEEDBACK, LECTURE HEAVY, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, RESPECTED, AMAZING LECTURES, CLEAR GRADING CRITERIA, RESPECTED"
"FRANK, DANIEL",4.9,2.3,24,95%,https://www.ratemyprofessors.com/professor/2464254,Writing,"GIVES GOOD FEEDBACK, CARING, PARTICIPATION MATTERS, AMAZING LECTURES, RESPECTED, GIVES GOOD FEEDBACK, RESPECTED, LECTURE HEAVY, HILARIOUS, CARING, ACCESSIBLE OUTSIDE CLASS, SO MANY PAPERS, CARING, ONLINE SAVVY, GET READY TO READ, PARTICIPATION MATTERS, CARING, RESPECTED"
"LIU, HAOYANG",3.3,3.5,4,50%,https://www.ratemyprofessors.com/professor/3150367,Mathematics,"TOUGH GRADER, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, CARING, CLEAR GRADING CRITERIA, CARING, TOUGH GRADER, LOTS OF HOMEWORK, TOUGH GRADER"
"CHIANG, HUNG",3.3,3.0,3,66%,https://www.ratemyprofessors.com/professor/3125688,Mathematics,"EXTRA CREDIT, GRADED BY FEW THINGS, TOUGH GRADER, PARTICIPATION MATTERS, LOTS OF HOMEWORK, EXTRA CREDIT, GRADED BY FEW THINGS, EXTRA CREDIT, GRADED BY FEW THINGS, TOUGH GRADER, PARTICIPATION MATTERS, LOTS OF HOMEWORK"
"MORALES, HELEN",4.2,2.0,88,91%,https://www.ratemyprofessors.com/professor/1406022,Classics,"CLEAR GRADING CRITERIA, AMAZING LECTURES, GET READY TO READ, HILARIOUS, RESPECTED, GET READY TO READ, CLEAR GRADING CRITERIA, AMAZING LECTURES, GRADED BY FEW THINGS, AMAZING LECTURES, CLEAR GRADING CRITERIA, CLEAR GRADING CRITERIA, GRADED BY FEW THINGS"
"O'CONNOR, ALICE",4.0,3.3,68,65%,https://www.ratemyprofessors.com/professor/41969,History,"GET READY TO READ, TOUGH GRADER, AMAZING LECTURES, GRADED BY FEW THINGS, PARTICIPATION MATTERS, GET READY TO READ, AMAZING LECTURES, GIVES GOOD FEEDBACK, GET READY TO READ, GET READY TO READ, AMAZING LECTURES, GET READY TO READ, PARTICIPATION MATTERS, AMAZING LECTURES"
"AZARENKO, OLGA",2.8,3.8,64,51%,https://www.ratemyprofessors.com/professor/2612875,Biology,"LECTURE HEAVY, TEST HEAVY, TOUGH GRADER, GROUP PROJECTS, EXTRA CREDIT, TOUGH GRADER, GROUP PROJECTS, LECTURE HEAVY, TOUGH GRADER, GROUP PROJECTS, TEST HEAVY, CLEAR GRADING CRITERIA, HILARIOUS, EXTRA CREDIT, GROUP PROJECTS, LECTURE HEAVY, TOUGH GRADER, GROUP PROJECTS, TEST HEAVY"
"JARRETT, GREG",4.0,3.2,46,81%,https://www.ratemyprofessors.com/professor/1677243,Religion,"GET READY TO READ, PARTICIPATION MATTERS, HILARIOUS, AMAZING LECTURES, SKIP CLASS? YOU WON'T PASS., PARTICIPATION MATTERS, AMAZING LECTURES, HILARIOUS, GET READY TO READ, PARTICIPATION MATTERS, TEST HEAVY, PARTICIPATION MATTERS, AMAZING LECTURES, HILARIOUS, GET READY TO READ, PARTICIPATION MATTERS, AMAZING LECTURES"
"FALASCA, SIMONETTA",3.7,2.9,28,57%,https://www.ratemyprofessors.com/professor/584099,Sociology,"GET READY TO READ, LECTURE HEAVY, CARING, GRADED BY FEW THINGS, TOUGH GRADER, CLEAR GRADING CRITERIA, LECTURE HEAVY, GET READY TO READ, LECTURE HEAVY, GRADED BY FEW THINGS, GET READY TO READ, LECTURE HEAVY, GET READY TO READ, TEST HEAVY, GRADED BY FEW THINGS, CARING, LECTURE HEAVY, GRADED BY FEW THINGS"
"MELNICK, ROSS",4.6,2.6,13,85%,https://www.ratemyprofessors.com/professor/1824808,Film,"GIVES GOOD FEEDBACK, CARING, ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, AMAZING LECTURES, GIVES GOOD FEEDBACK, INSPIRATIONAL, CARING, HILARIOUS, CARING, ACCESSIBLE OUTSIDE CLASS, RESPECTED, ACCESSIBLE OUTSIDE CLASS, INSPIRATIONAL, GIVES GOOD FEEDBACK, HILARIOUS, AMAZING LECTURES"
"DAMLUJI, MONA",3.7,2.9,10,70%,https://www.ratemyprofessors.com/professor/2470697,Film,"PARTICIPATION MATTERS, AMAZING LECTURES, CLEAR GRADING CRITERIA, SO MANY PAPERS, GIVES GOOD FEEDBACK, SO MANY PAPERS, LECTURE HEAVY, CLEAR GRADING CRITERIA, CARING, ACCESSIBLE OUTSIDE CLASS, PARTICIPATION MATTERS, AMAZING LECTURES, CLEAR GRADING CRITERIA, SO MANY PAPERS, LOTS OF HOMEWORK"
"JENKINS, CHRIS",3.6,2.6,7,66%,https://www.ratemyprofessors.com/professor/2023910,Film,"GROUP PROJECTS, RESPECTED, GRADED BY FEW THINGS, GIVES GOOD FEEDBACK, TOUGH GRADER, PARTICIPATION MATTERS, GROUP PROJECTS, GRADED BY FEW THINGS, TOUGH GRADER, LOTS OF HOMEWORK, GRADED BY FEW THINGS, GIVES GOOD FEEDBACK, RESPECTED, GROUP PROJECTS, CARING"
"XIAO, TING",1.7,3.3,6,,https://www.ratemyprofessors.com/professor/3129097,Business,"GROUP PROJECTS, TOUGH GRADER, PARTICIPATION MATTERS, LECTURE HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, PARTICIPATION MATTERS, GROUP PROJECTS, PARTICIPATION MATTERS, GROUP PROJECTS, GRADED BY FEW THINGS, TOUGH GRADER, GROUP PROJECTS, LECTURE HEAVY, TOUGH GRADER, PARTICIPATION MATTERS, EXTRA CREDIT, GROUP PROJECTS, LECTURE HEAVY"
"BOURNE, JANET",4.7,2.3,3,100%,https://www.ratemyprofessors.com/professor/2444287,Music,"GET READY TO READ, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, CARING, LECTURE HEAVY, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, LECTURE HEAVY, GET READY TO READ, GRADED BY FEW THINGS, CARING"
"ROTTNER, RENNE",4.0,2.7,3,66%,https://www.ratemyprofessors.com/professor/2880516,Business,"CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, CARING, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, CARING, CLEAR GRADING CRITERIA, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS"
"CALDWELL, SARA",4.5,2.5,2,100%,https://www.ratemyprofessors.com/professor/3109103,Film,"TOUGH GRADER, GET READY TO READ, GIVES GOOD FEEDBACK, HILARIOUS, LECTURE HEAVY, TOUGH GRADER, GIVES GOOD FEEDBACK, HILARIOUS, GET READY TO READ, LECTURE HEAVY"
"FREUND, ERNEST",4.4,2.9,228,87%,https://www.ratemyprofessors.com/professor/164131,Physics,"HILARIOUS, TEST HEAVY, RESPECTED, AMAZING LECTURES, CLEAR GRADING CRITERIA, HILARIOUS, CARING, ACCESSIBLE OUTSIDE CLASS, HILARIOUS, CARING, GRADED BY FEW THINGS, GET READY TO READ, TEST HEAVY, AMAZING LECTURES"
"STRATHMAN,  BRENT",3.4,4.2,107,49%,https://www.ratemyprofessors.com/professor/1991902,Political Science,"GET READY TO READ, TOUGH GRADER, AMAZING LECTURES, LECTURE HEAVY, RESPECTED, TOUGH GRADER, GET READY TO READ, AMAZING LECTURES, GET READY TO READ, AMAZING LECTURES, GET READY TO READ, AMAZING LECTURES, GRADED BY FEW THINGS"
"BERGSTROM, RANDY",3.9,3.1,99,51%,https://www.ratemyprofessors.com/professor/54750,History,"GET READY TO READ, RESPECTED, HILARIOUS, GRADED BY FEW THINGS, SKIP CLASS? YOU WON'T PASS., GIVES GOOD FEEDBACK, CARING, RESPECTED, GET READY TO READ, AMAZING LECTURES, CARING, GET READY TO READ, PARTICIPATION MATTERS, LECTURE HEAVY"
"KITTLER, WOLF",2.7,2.7,91,32%,https://www.ratemyprofessors.com/professor/666453,Languages,"GET READY TO READ, GRADED BY FEW THINGS, LECTURE HEAVY, BEWARE OF POP QUIZZES, CARING, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, LECTURE HEAVY, GRADED BY FEW THINGS, GRADED BY FEW THINGS, LECTURE HEAVY, GRADED BY FEW THINGS"
"SCUDDER, SAMANTHA",4.7,2.7,56,92%,https://www.ratemyprofessors.com/professor/2669812,Psychology,"AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING, ACCESSIBLE OUTSIDE CLASS, INSPIRATIONAL, AMAZING LECTURES, CLEAR GRADING CRITERIA, LECTURE HEAVY, AMAZING LECTURES, CLEAR GRADING CRITERIA, AMAZING LECTURES, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING"
"SIEGEL, GREG",2.9,4.1,35,34%,https://www.ratemyprofessors.com/professor/1003594,Film,"GET READY TO READ, TOUGH GRADER, LECTURE HEAVY, BEWARE OF POP QUIZZES, TEST HEAVY, TEST HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, GET READY TO READ, LOTS OF HOMEWORK, TOUGH GRADER, GET READY TO READ, LECTURE HEAVY, TOUGH GRADER, GET READY TO READ, TOUGH GRADER"
"WOO, BRANDON",4.8,2.0,6,100%,https://www.ratemyprofessors.com/professor/3068554,Psychology,"CLEAR GRADING CRITERIA, CARING, GRADED BY FEW THINGS, PARTICIPATION MATTERS, INSPIRATIONAL, CLEAR GRADING CRITERIA, CARING, ACCESSIBLE OUTSIDE CLASS, CLEAR GRADING CRITERIA, RESPECTED, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, CARING, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, INSPIRATIONAL, CARING"
"ALLEN, COLIN",3.8,3.4,5,60%,https://www.ratemyprofessors.com/professor/2987737,Philosophy,"AMAZING LECTURES, EXTRA CREDIT, INSPIRATIONAL, RESPECTED, LECTURE HEAVY, EXTRA CREDIT, AMAZING LECTURES, INSPIRATIONAL, AMAZING LECTURES, RESPECTED, ACCESSIBLE OUTSIDE CLASS, LECTURE HEAVY, GRADED BY FEW THINGS"
"HAYNES, REAGAN",2.7,1.7,3,33%,https://www.ratemyprofessors.com/professor/2914500,Fine Arts,"PARTICIPATION MATTERS, GROUP PROJECTS, GRADED BY FEW THINGS, PARTICIPATION MATTERS, GROUP PROJECTS, GRADED BY FEW THINGS, PARTICIPATION MATTERS, GROUP PROJECTS, GRADED BY FEW THINGS"
"HAGHIGHI, MEHDI",4.0,3.0,2,100%,https://www.ratemyprofessors.com/professor/3109447,Political Science,"PARTICIPATION MATTERS, EXTRA CREDIT, AMAZING LECTURES, ACCESSIBLE OUTSIDE CLASS, EXTRA CREDIT, PARTICIPATION MATTERS, AMAZING LECTURES, ACCESSIBLE OUTSIDE CLASS"
"BRUHN, KATHLEEN",3.4,3.2,101,55%,https://www.ratemyprofessors.com/professor/43810,Political Science,"GET READY TO READ, TOUGH GRADER, GRADED BY FEW THINGS, LECTURE HEAVY, AMAZING LECTURES, GET READY TO READ, LECTURE HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, TOUGH GRADER, SO MANY PAPERS, RESPECTED, TOUGH GRADER, GET READY TO READ, GRADED BY FEW THINGS, GET READY TO READ, SO MANY PAPERS, LECTURE HEAVY"
"DONNELLY, BRIAN",4.4,2.8,49,86%,https://www.ratemyprofessors.com/professor/1406076,English,"AMAZING LECTURES, GRADED BY FEW THINGS, HILARIOUS, GET READY TO READ, CARING, TOUGH GRADER, GET READY TO READ, TOUGH GRADER, GET READY TO READ, GRADED BY FEW THINGS, AMAZING LECTURES, HILARIOUS, CARING, GET READY TO READ, AMAZING LECTURES, ACCESSIBLE OUTSIDE CLASS"
